drug,gene,label,drug_new_id,gene_new_id,label
DB00783,5947,-1,139,3547,-1
DB00783,23214,1,139,7008,1
DB00783,7474,1,139,4488,1
DB00783,4172,1,139,2493,1
DB00783,55450,-1,139,8905,-1
DB00783,481,-1,139,308,-1
DB00783,59286,-1,139,9475,-1
DB00783,9603,1,139,5533,1
DB00783,11254,-1,139,6667,-1
DB00783,92154,1,139,10585,1
DB00783,5783,-1,139,3433,-1
DB00783,9612,-1,139,5540,-1
DB00783,10144,-1,139,5927,-1
DB00783,4661,1,139,2692,1
DB00783,64116,1,139,9586,1
DB00783,10938,1,139,6461,1
DB00783,1475,-1,139,940,-1
DB00783,3310,-1,139,1990,-1
DB00783,2100,-1,139,1319,-1
DB00783,23049,-1,139,6886,-1
DB00783,55806,1,139,9078,1
DB00783,23507,1,139,7213,1
DB00783,2683,1,139,1602,1
DB00783,22822,1,139,6731,1
DB00783,5064,1,139,2944,1
DB00783,173,-1,139,106,-1
DB00783,2222,1,139,1401,1
DB00783,29943,1,139,7888,1
DB00783,55872,-1,139,9114,-1
DB00783,6790,1,139,4081,1
DB00783,3248,-1,139,1957,-1
DB00783,6194,1,139,3667,1
DB00783,79774,1,139,10025,1
DB00783,7042,-1,139,4216,-1
DB00783,2937,-1,139,1756,-1
DB00783,6734,1,139,4039,1
DB00783,857,-1,139,544,-1
DB00783,6240,1,139,3698,1
DB00783,2254,1,139,1421,1
DB00783,4204,-1,139,2509,-1
DB00783,3192,1,139,1923,1
DB00783,898,1,139,569,1
DB00783,1544,1,139,983,1
DB00783,51083,1,139,8034,1
DB00783,570,-1,139,353,-1
DB00783,1376,-1,139,872,-1
DB00783,9261,1,139,5319,1
DB00783,1647,-1,139,1051,-1
DB00783,2288,1,139,1442,1
DB00783,8660,-1,139,4949,-1
DB00783,8404,-1,139,4779,-1
DB00783,4902,-1,139,2855,-1
DB00783,55151,1,139,8747,1
DB00783,5653,1,139,3340,1
DB00783,6357,1,139,3769,1
DB00783,230,-1,139,147,-1
DB00783,5313,-1,139,3112,-1
DB00783,6584,1,139,3930,1
DB00783,1576,1,139,998,1
DB00783,51268,-1,139,8131,-1
DB00783,79022,1,139,9800,1
DB00783,5625,-1,139,3322,-1
DB00783,9167,1,139,5262,1
DB00783,183,1,139,114,1
DB00783,4889,1,139,2846,1
DB00783,51282,-1,139,8141,-1
DB00783,9282,1,139,5331,1
DB00783,1317,1,139,840,1
DB00783,56935,-1,139,9243,-1
DB00783,894,1,139,567,1
DB00783,11200,-1,139,6640,-1
DB00783,1906,-1,139,1196,-1
DB00783,10555,1,139,6225,1
DB00783,4958,1,139,2887,1
DB00783,3708,-1,139,2200,-1
DB00783,5069,1,139,2947,1
DB00783,10875,1,139,6426,1
DB00783,51105,-1,139,8051,-1
DB00783,596,-1,139,372,-1
DB00783,901,-1,139,572,-1
DB00783,6446,-1,139,3828,-1
DB00783,9214,1,139,5292,1
DB00783,4680,-1,139,2706,-1
DB00783,10608,-1,139,6266,-1
DB00783,10528,-1,139,6207,-1
DB00783,51280,1,139,8139,1
DB00783,81617,-1,139,10358,-1
DB00783,9033,1,139,5175,1
DB00783,3949,1,139,2346,1
DB00783,645745,1,139,10980,1
DB00783,3294,-1,139,1979,-1
DB00783,84172,1,139,10455,1
DB00783,253982,1,139,10855,1
DB00783,11001,1,139,6503,1
DB00783,3640,-1,139,2147,-1
DB00783,2118,1,139,1331,1
DB00783,567,-1,139,352,-1
DB00783,25805,1,139,7374,1
DB00783,2619,1,139,1560,1
DB00783,368,-1,139,240,-1
DB00783,7074,1,139,4242,1
DB00783,595,1,139,371,1
DB00783,4008,-1,139,2382,-1
DB00783,3217,-1,139,1940,-1
DB00783,2274,1,139,1436,1
DB00783,1316,-1,139,839,-1
DB00783,3964,-1,139,2356,-1
DB00783,6891,1,139,4138,1
DB00783,3604,1,139,2118,1
DB00783,5627,1,139,3324,1
DB00783,6430,-1,139,3816,-1
DB00783,6498,1,139,3863,1
DB00783,4869,1,139,2834,1
DB00783,995,1,139,643,1
DB00783,5906,1,139,3516,1
DB00783,23198,1,139,6994,1
DB00783,2752,1,139,1636,1
DB00783,1501,-1,139,957,-1
DB00783,2100,-1,139,1319,-1
DB00783,79962,-1,139,10147,-1
DB00783,983,1,139,635,1
DB00783,6416,1,139,3806,1
DB00783,1515,1,139,967,1
DB00783,890,-1,139,564,-1
DB00783,8722,-1,139,4986,-1
DB00783,2692,1,139,1606,1
DB00783,54809,1,139,8529,1
DB00783,98,-1,139,56,-1
DB00783,4616,-1,139,2661,-1
DB00783,57016,-1,139,9279,-1
DB00783,1992,-1,139,1244,-1
DB00783,2066,-1,139,1305,-1
DB00783,2263,-1,139,1428,-1
DB00783,6347,-1,139,3763,-1
DB00783,4314,-1,139,2567,-1
DB00783,57535,1,139,9390,1
DB00783,7472,1,139,4486,1
DB00783,79400,-1,139,9882,-1
DB00783,64081,-1,139,9574,-1
DB00783,114881,1,139,10642,1
DB00783,8525,1,139,4860,1
DB00783,6236,1,139,3694,1
DB00783,1525,1,139,973,1
DB00783,7172,-1,139,4318,-1
DB00783,667,1,139,419,1
DB00783,65055,-1,139,9741,-1
DB00783,9482,-1,139,5452,-1
DB00783,1836,-1,139,1158,-1
DB00783,10170,1,139,5951,1
DB00783,55186,1,139,8771,1
DB00783,7850,1,139,4624,1
DB00783,1031,-1,139,677,-1
DB00783,8529,-1,139,4864,-1
DB00783,6387,-1,139,3789,-1
DB00783,842,-1,139,538,-1
DB00783,6286,1,139,3725,1
DB00783,55355,1,139,8890,1
DB00783,6875,1,139,4124,1
DB00783,1850,-1,139,1171,-1
DB00783,7371,1,139,4423,1
DB00783,440560,-1,139,10966,-1
DB00783,7097,1,139,4263,1
DB00783,6385,1,139,3787,1
DB00783,4118,-1,139,2454,-1
DB00783,7480,1,139,4491,1
DB00783,9518,-1,139,5474,-1
DB00783,3694,-1,139,2188,-1
DB00783,3383,1,139,2019,1
DB00783,9368,1,139,5378,1
DB00783,7341,-1,139,4404,-1
DB00783,6662,-1,139,3991,-1
DB00783,8395,-1,139,4774,-1
DB00783,4170,-1,139,2491,-1
DB00783,51650,-1,139,8305,-1
DB00783,84901,-1,139,10505,-1
DB00783,8930,-1,139,5133,-1
DB00783,1277,1,139,807,1
DB00783,384,1,139,252,1
DB00783,8548,-1,139,4878,-1
DB00783,2026,-1,139,1271,-1
DB00783,10257,1,139,6021,1
DB00783,9128,1,139,5233,1
DB00783,6578,1,139,3924,1
DB00783,3791,1,139,2255,1
DB00783,27329,-1,139,7742,-1
DB00783,4501,-1,139,2621,-1
DB00783,2644,-1,139,1580,-1
DB00783,8717,-1,139,4982,-1
DB00783,627,1,139,386,1
DB00783,1501,-1,139,957,-1
DB00783,3855,1,139,2297,1
DB00783,1786,-1,139,1120,-1
DB00783,55565,-1,139,8932,-1
DB00783,79602,-1,139,9911,-1
DB00783,23096,-1,139,6920,-1
DB00783,84617,1,139,10479,1
DB00783,1052,-1,139,692,-1
DB00783,64208,1,139,9604,1
DB00783,7422,-1,139,4458,-1
DB00783,403,1,139,268,1
DB00783,7644,-1,139,4551,-1
DB00783,3897,-1,139,2315,-1
DB00783,9687,1,139,5594,1
DB00783,152,1,139,94,1
DB00783,48,-1,139,33,-1
DB00783,2044,1,139,1286,1
DB00783,54988,-1,139,8642,-1
DB00783,6657,1,139,3987,1
DB00783,7851,1,139,4625,1
DB00783,9592,1,139,5528,1
DB00783,4685,-1,139,2711,-1
DB00783,4254,-1,139,2538,-1
DB00783,10014,-1,139,5840,-1
DB00783,6366,-1,139,3775,-1
DB00783,84525,-1,139,10474,-1
DB00783,23242,1,139,7032,1
DB00783,6781,1,139,4073,1
DB00783,6446,-1,139,3828,-1
DB00783,1390,-1,139,883,-1
DB00783,3486,-1,139,2064,-1
DB00783,1956,-1,139,1222,-1
DB00783,22859,-1,139,6757,-1
DB00783,658,-1,139,412,-1
DB00783,11168,1,139,6616,1
DB00783,4494,-1,139,2617,-1
DB00783,9612,-1,139,5540,-1
DB00783,9314,1,139,5340,1
DB00783,9848,1,139,5717,1
DB00783,5174,1,139,3021,1
DB00783,26872,-1,139,7623,-1
DB00783,11098,-1,139,6569,-1
DB00783,5339,-1,139,3134,-1
DB00783,839,-1,139,535,-1
DB00783,1509,1,139,961,1
DB00783,6275,-1,139,3714,-1
DB00783,3312,1,139,1991,1
DB00783,11259,-1,139,6671,-1
DB00783,65083,1,139,9744,1
DB00783,7421,1,139,4457,1
DB00783,23019,1,139,6861,1
DB00783,1591,1,139,1010,1
DB00783,5629,-1,139,3325,-1
DB00783,54941,-1,139,8614,-1
DB00783,4680,-1,139,2706,-1
DB00783,8519,1,139,4856,1
DB00783,9466,1,139,5441,1
DB00783,7453,1,139,4475,1
DB00783,6558,-1,139,3909,-1
DB00783,25825,1,139,7387,1
DB00783,157869,1,139,10764,1
DB00783,55027,-1,139,8667,-1
DB00783,8821,-1,139,5056,-1
DB00783,196,1,139,121,1
DB00783,6737,1,139,4041,1
DB00783,4929,-1,139,2874,-1
DB00783,7071,-1,139,4239,-1
DB00783,7037,1,139,4211,1
DB00783,2952,-1,139,1766,-1
DB00783,6723,1,139,4033,1
DB00783,637,-1,139,393,-1
DB00783,4502,-1,139,2622,-1
DB00783,283131,-1,139,10870,-1
DB00783,9444,-1,139,5424,-1
DB00783,4176,1,139,2497,1
DB00783,489,-1,139,314,-1
DB00783,10891,1,139,6431,1
DB00783,55466,1,139,8907,1
DB00783,7153,1,139,4301,1
DB00783,3845,-1,139,2290,-1
DB00783,5244,-1,139,3064,-1
DB00783,388,-1,139,254,-1
DB00783,4624,-1,139,2667,-1
DB00783,5507,-1,139,3235,-1
DB00783,23493,1,139,7205,1
DB00783,5744,1,139,3413,1
DB00783,1656,1,139,1057,1
DB00783,722,-1,139,453,-1
DB00783,11339,1,139,6712,1
DB00783,5914,-1,139,3523,-1
DB00783,4688,1,139,2713,1
DB00783,3148,-1,139,1892,-1
DB00783,55,-1,139,40,-1
DB00783,9582,-1,139,5519,-1
DB00783,3206,1,139,1932,1
DB00783,55839,1,139,9095,1
DB00783,5290,1,139,3094,1
DB00783,56987,1,139,9268,1
DB00783,56548,-1,139,9190,-1
DB00783,1111,1,139,717,1
DB00783,6926,1,139,4159,1
DB00783,9925,1,139,5778,1
DB00783,5581,1,139,3284,1
DB00783,2852,-1,139,1699,-1
DB00783,11108,-1,139,6576,-1
DB00783,4703,-1,139,2727,-1
DB00783,6224,-1,139,3684,-1
DB00783,23022,-1,139,6863,-1
DB00783,8662,1,139,4951,1
DB00783,10451,1,139,6148,1
DB00783,79156,-1,139,9854,-1
DB00783,1410,1,139,898,1
DB00783,8419,1,139,4788,1
DB00783,8800,1,139,5039,1
DB00783,64866,1,139,9719,1
DB00783,4171,1,139,2492,1
DB00783,1558,-1,139,991,-1
DB00783,633,1,139,389,1
DB00783,5741,1,139,3410,1
DB00783,9143,-1,139,5247,-1
DB00783,3872,-1,139,2304,-1
DB00783,79772,-1,139,10024,-1
DB00783,9702,-1,139,5608,-1
DB00783,11009,1,139,6508,1
DB00783,2537,-1,139,1515,-1
DB00783,51018,1,139,7998,1
DB00783,5669,1,139,3348,1
DB00783,695,1,139,439,1
DB00783,10370,-1,139,6090,-1
DB00783,5879,1,139,3493,1
DB00783,23040,1,139,6879,1
DB00783,80324,1,139,10273,1
DB00783,7043,-1,139,4217,-1
DB00783,55812,-1,139,9080,-1
DB00783,4708,-1,139,2732,-1
DB00783,23590,1,139,7267,1
DB00783,8911,1,139,5122,1
DB00783,4987,1,139,2899,1
DB00783,2248,1,139,1415,1
DB00783,5743,-1,139,3412,-1
DB00783,5111,1,139,2977,1
DB00783,79007,1,139,9793,1
DB00783,5308,-1,139,3109,-1
DB00783,79836,1,139,10067,1
DB00783,81620,1,139,10361,1
DB00783,3434,-1,139,2043,-1
DB00783,6291,-1,139,3726,-1
DB00783,55872,-1,139,9114,-1
DB00783,116832,-1,139,10659,-1
DB00783,2885,1,139,1717,1
DB00783,5210,-1,139,3045,-1
DB00783,4791,1,139,2778,1
DB00783,6201,-1,139,3673,-1
DB00783,2810,-1,139,1674,-1
DB00783,57178,1,139,9337,1
DB00783,79983,1,139,10157,1
DB00783,25873,-1,139,7410,-1
DB00783,4695,-1,139,2720,-1
DB00783,22836,-1,139,6740,-1
DB00783,23268,1,139,7054,1
DB00783,3034,-1,139,1822,-1
DB00783,55841,-1,139,9097,-1
DB00783,2581,-1,139,1543,-1
DB00783,3606,-1,139,2120,-1
DB00783,4947,1,139,2882,1
DB00783,4174,1,139,2495,1
DB00783,50865,-1,139,7979,-1
DB00783,6482,1,139,3851,1
DB00783,4501,-1,139,2621,-1
DB00783,10847,1,139,6408,1
DB00783,6775,1,139,4067,1
DB00783,57211,-1,139,9347,-1
DB00783,4857,-1,139,2825,-1
DB00783,1490,1,139,949,1
DB00783,10397,-1,139,6109,-1
DB00783,3164,-1,139,1903,-1
DB00783,283,-1,139,172,-1
DB00783,4430,1,139,2602,1
DB00783,9123,1,139,5230,1
DB00783,1329,-1,139,844,-1
DB00783,4602,1,139,2651,1
DB00783,57758,-1,139,9430,-1
DB00783,5725,1,139,3398,1
DB00783,112,-1,139,65,-1
DB00783,3172,-1,139,1907,-1
DB00783,50618,1,139,7954,1
DB00783,10018,1,139,5844,1
DB00783,354,1,139,227,1
DB00783,25819,1,139,7382,1
DB00783,4598,1,139,2647,1
DB00783,7753,1,139,4586,1
DB00783,8165,1,139,4702,1
DB00783,51027,-1,139,8006,-1
DB00783,6019,1,139,3594,1
DB00783,2150,-1,139,1351,-1
DB00783,57658,-1,139,9414,-1
DB00783,8743,-1,139,5005,-1
DB00783,24137,1,139,7340,1
DB00783,3853,-1,139,2295,-1
DB00783,5891,1,139,3504,1
DB00783,10023,-1,139,5848,-1
DB00783,6232,-1,139,3690,-1
DB00783,56925,-1,139,9239,-1
DB00783,1843,-1,139,1164,-1
DB00783,840,1,139,536,1
DB00783,1147,-1,139,746,-1
DB00783,2896,1,139,1726,1
DB00783,890,-1,139,564,-1
DB00783,2237,1,139,1406,1
DB00783,5143,1,139,2997,1
DB00783,23043,1,139,6882,1
DB00783,3880,1,139,2306,1
DB00783,8942,-1,139,5142,-1
DB00783,6590,-1,139,3934,-1
DB00783,22978,1,139,6833,1
DB00783,6461,1,139,3838,1
DB00783,3106,1,139,1868,1
DB00783,7079,1,139,4247,1
DB00783,7476,-1,139,4490,-1
DB00783,4256,1,139,2540,1
DB00783,9329,1,139,5351,1
DB00783,64180,1,139,9603,1
DB00783,79782,-1,139,10031,-1
DB00783,85377,1,139,10524,1
DB00783,23404,1,139,7157,1
DB00783,677,-1,139,428,-1
DB00783,1646,1,139,1050,1
DB00783,11214,-1,139,6645,-1
DB00783,4254,-1,139,2538,-1
DB00783,57122,1,139,9311,1
DB00783,3096,1,139,1862,1
DB00783,8788,-1,139,5029,-1
DB00783,8567,-1,139,4892,-1
DB00783,55187,1,139,8772,1
DB00783,10690,-1,139,6327,-1
DB00783,23764,1,139,7329,1
DB00783,3053,-1,139,1833,-1
DB00783,6095,-1,139,3610,-1
DB00783,9055,1,139,5189,1
DB00783,26053,-1,139,7499,-1
DB00783,10498,-1,139,6187,-1
DB00783,2104,1,139,1322,1
DB00783,9833,1,139,5706,1
DB00783,10644,1,139,6296,1
DB00783,79885,1,139,10103,1
DB00783,1075,1,139,704,1
DB00783,1396,-1,139,888,-1
DB00783,8850,1,139,5075,1
DB00783,1736,1,139,1089,1
DB00783,51330,-1,139,8177,-1
DB00783,79156,-1,139,9854,-1
DB00783,28986,1,139,7793,1
DB00783,79090,-1,139,9832,-1
DB00783,2203,-1,139,1390,-1
DB00783,9644,-1,139,5560,-1
DB00783,22891,1,139,6786,1
DB00783,6462,1,139,3839,1
DB00783,9910,-1,139,5764,-1
DB00783,51571,-1,139,8277,-1
DB00783,3995,1,139,2375,1
DB00783,2261,1,139,1426,1
DB00783,10514,1,139,6195,1
DB00783,2494,-1,139,1498,-1
DB00783,5166,-1,139,3016,-1
DB00783,5618,-1,139,3317,-1
DB00783,572,-1,139,355,-1
DB00783,1152,1,139,748,1
DB00783,10103,1,139,5899,1
DB00783,334,-1,139,212,-1
DB00783,3014,1,139,1810,1
DB00783,57214,-1,139,9349,-1
DB00783,2193,1,139,1381,1
DB00783,29914,1,139,7874,1
DB00783,7874,1,139,4634,1
DB00783,1164,1,139,756,1
DB00783,10234,-1,139,6000,-1
DB00783,3169,1,139,1905,1
DB00783,4600,1,139,2649,1
DB00783,4899,1,139,2852,1
DB00783,2195,-1,139,1383,-1
DB00783,22995,1,139,6845,1
DB00783,6863,1,139,4115,1
DB00783,4837,1,139,2810,1
DB00783,10512,1,139,6193,1
DB00783,317,-1,139,195,-1
DB00783,871,1,139,557,1
DB00783,4846,1,139,2815,1
DB00783,262,1,139,163,1
DB00783,23258,1,139,7046,1
DB00783,8334,-1,139,4759,-1
DB00783,2057,1,139,1298,1
DB00783,9586,1,139,5523,1
DB00783,2690,-1,139,1605,-1
DB00783,11240,1,139,6659,1
DB00783,3159,1,139,1899,1
DB00783,55742,-1,139,9036,-1
DB00783,4041,1,139,2400,1
DB00783,79754,1,139,10015,1
DB00783,8303,-1,139,4742,-1
DB00783,9636,1,139,5553,1
DB00783,400410,-1,139,10953,-1
DB00783,4609,-1,139,2657,-1
DB00783,9971,-1,139,5812,-1
DB00783,2297,1,139,1448,1
DB00783,6217,-1,139,3681,-1
DB00783,84733,1,139,10489,1
DB00783,6520,1,139,3882,1
DB00783,55388,1,139,8901,1
DB00783,896,1,139,568,1
DB00783,7170,1,139,4316,1
DB00783,23089,-1,139,6913,-1
DB00783,1827,1,139,1150,1
DB00783,3725,-1,139,2210,-1
DB00783,1312,-1,139,836,-1
DB00783,93408,1,139,10602,1
DB00783,3845,-1,139,2290,-1
DB00783,5328,-1,139,3125,-1
DB00783,7376,-1,139,4428,-1
DB00783,8565,1,139,4890,1
DB00783,11135,1,139,6590,1
DB00783,9188,1,139,5276,1
DB00783,1837,-1,139,1159,-1
DB00783,27343,-1,139,7751,-1
DB00783,2617,1,139,1558,1
DB00783,2004,1,139,1255,1
DB00783,3953,-1,139,2348,-1
DB00783,7456,-1,139,4477,-1
DB00783,655,-1,139,409,-1
DB00783,8743,-1,139,5005,-1
DB00783,3954,1,139,2349,1
DB00783,10221,-1,139,5989,-1
DB00783,6657,1,139,3987,1
DB00783,55199,1,139,8781,1
DB00783,2050,-1,139,1291,-1
DB00783,5591,-1,139,3293,-1
DB00783,29995,-1,139,7915,-1
DB00783,1717,1,139,1077,1
DB00783,9168,-1,139,5263,-1
DB00783,8626,1,139,4924,1
DB00783,23160,1,139,6961,1
DB00783,7262,1,139,4352,1
DB00783,5167,-1,139,3017,-1
DB00783,6934,-1,139,4164,-1
DB00783,22859,-1,139,6757,-1
DB00783,3932,-1,139,2337,-1
DB00783,9455,1,139,5434,1
DB00783,7056,1,139,4228,1
DB00783,54676,1,139,8491,1
DB00783,7314,-1,139,4386,-1
DB00783,283,-1,139,172,-1
DB00783,79572,1,139,9894,1
DB00783,80344,1,139,10279,1
DB00783,246243,1,139,10845,1
DB00783,4804,1,139,2790,1
DB00783,4313,-1,139,2566,-1
DB00783,7363,-1,139,4419,-1
DB00783,4832,-1,139,2806,-1
DB00783,10561,1,139,6230,1
DB00783,8318,1,139,4749,1
DB00783,3764,-1,139,2237,-1
DB00783,4651,1,139,2686,1
DB00783,6658,1,139,3988,1
DB00783,7026,-1,139,4202,-1
DB00783,7040,1,139,4214,1
DB00783,1588,-1,139,1008,-1
DB00783,55055,1,139,8683,1
DB00783,10963,1,139,6479,1
DB00783,6188,1,139,3663,1
DB00783,4286,1,139,2551,1
DB00783,7015,1,139,4193,1
DB00783,54858,1,139,8562,1
DB00783,6364,-1,139,3774,-1
DB00783,23604,1,139,7279,1
DB00783,622,-1,139,384,-1
DB00783,84669,1,139,10482,1
DB00783,23657,-1,139,7308,-1
DB00783,5069,1,139,2947,1
DB00783,900,-1,139,571,-1
DB00783,7178,-1,139,4323,-1
DB00783,5366,1,139,3155,1
DB00783,55175,1,139,8762,1
DB00783,3207,1,139,1933,1
DB00783,4259,-1,139,2542,-1
DB00783,5272,1,139,3082,1
DB00783,1917,1,139,1204,1
DB00783,3976,1,139,2360,1
DB00783,25987,1,139,7459,1
DB00783,4015,1,139,2387,1
DB00783,7051,-1,139,4224,-1
DB00783,948,-1,139,605,-1
DB00783,4193,1,139,2505,1
DB00783,687,1,139,435,1
DB00783,8140,-1,139,4698,-1
DB00783,3572,1,139,2095,1
DB00783,6161,-1,139,3646,-1
DB00783,83475,1,139,10412,1
DB00783,6134,1,139,3629,1
DB00783,9832,1,139,5705,1
DB00783,306,-1,139,185,-1
DB00783,22839,-1,139,6743,-1
DB00783,56957,1,139,9259,1
DB00783,56342,1,139,9184,1
DB00783,6482,1,139,3851,1
DB00783,596,-1,139,372,-1
DB00783,2353,-1,139,1484,-1
DB00783,9919,-1,139,5772,-1
DB00783,60481,1,139,9495,1
DB00783,10019,1,139,5845,1
DB00783,4891,1,139,2847,1
DB00783,5055,-1,139,2940,-1
DB00783,2908,-1,139,1735,-1
DB00783,2065,-1,139,1304,-1
DB00783,29966,-1,139,7901,-1
DB00783,6275,-1,139,3714,-1
DB00783,1032,-1,139,678,-1
DB00783,10246,-1,139,6012,-1
DB00783,5238,1,139,3060,1
DB00783,83715,-1,139,10425,-1
DB00783,5209,-1,139,3044,-1
DB00783,23215,-1,139,7009,-1
DB00783,55661,1,139,8982,1
DB00783,4848,-1,139,2816,-1
DB00783,9194,1,139,5279,1
DB00783,4605,-1,139,2654,-1
DB00783,10439,1,139,6139,1
DB00783,8503,-1,139,4843,-1
DB00783,2067,-1,139,1306,-1
DB00783,200734,-1,139,10805,-1
DB00783,7159,1,139,4306,1
DB00783,6906,-1,139,4151,-1
DB00783,1029,-1,139,675,-1
DB00783,1959,1,139,1224,1
DB00783,8625,-1,139,4923,-1
DB00783,3601,1,139,2116,1
DB00783,1240,1,139,792,1
DB00783,9373,1,139,5383,1
DB00783,3399,-1,139,2026,-1
DB00783,3875,-1,139,2305,-1
DB00783,2165,-1,139,1361,-1
DB00783,788,-1,139,499,-1
DB00783,6319,-1,139,3744,-1
DB00783,4149,1,139,2477,1
DB00783,7706,1,139,4568,1
DB00783,79953,1,139,10139,1
DB00783,23199,1,139,6995,1
DB00783,57834,1,139,9444,1
DB00783,4088,-1,139,2435,-1
DB00783,10794,1,139,6385,1
DB00783,7020,-1,139,4197,-1
DB00783,5021,-1,139,2918,-1
DB00783,6235,-1,139,3693,-1
DB00783,8905,1,139,5117,1
DB00783,6709,1,139,4021,1
DB00783,1009,-1,139,657,-1
DB00783,396,-1,139,262,-1
DB00783,7358,1,139,4417,1
DB00783,4085,1,139,2432,1
DB00783,91807,1,139,10577,1
DB00783,11047,1,139,6537,1
DB00783,229,-1,139,146,-1
DB00783,9245,1,139,5309,1
DB00783,864,1,139,551,1
DB00783,4436,-1,139,2604,-1
DB00783,6277,-1,139,3716,-1
DB00783,390,-1,139,256,-1
DB00783,602,-1,139,376,-1
DB00783,11176,-1,139,6622,-1
DB00783,9537,-1,139,5492,-1
DB00783,23022,-1,139,6863,-1
DB00783,55107,1,139,8715,1
DB00783,4739,-1,139,2752,-1
DB00783,9551,-1,139,5501,-1
DB00783,23250,1,139,7039,1
DB00783,970,1,139,626,1
DB00783,8836,1,139,5067,1
DB00783,117247,-1,139,10665,-1
DB00783,22877,1,139,6773,1
DB00783,3337,1,139,1999,1
DB00783,3909,1,139,2321,1
DB00783,22998,-1,139,6847,-1
DB00783,834,-1,139,530,-1
DB00783,26094,-1,139,7516,-1
DB00783,3754,1,139,2227,1
DB00783,663,-1,139,415,-1
DB00783,8612,-1,139,4914,-1
DB00783,10606,1,139,6264,1
DB00783,8424,-1,139,4790,-1
DB00783,347902,-1,139,10915,-1
DB00783,9477,-1,139,5449,-1
DB00783,7508,-1,139,4502,-1
DB00783,23586,1,139,7263,1
DB00783,11031,1,139,6527,1
DB00783,2247,-1,139,1414,-1
DB00783,5928,1,139,3536,1
DB00783,3433,1,139,2042,1
DB00783,5292,1,139,3096,1
DB00783,8204,1,139,4715,1
DB00783,10769,1,139,6370,1
DB00783,1852,-1,139,1172,-1
DB00783,5054,1,139,2939,1
DB00783,8140,-1,139,4698,-1
DB00783,4751,1,139,2757,1
DB00783,10950,1,139,6468,1
DB00783,8648,1,139,4940,1
DB00783,10690,-1,139,6327,-1
DB00783,4074,1,139,2426,1
DB00783,6653,1,139,3983,1
DB00783,10924,-1,139,6454,-1
DB00783,1948,-1,139,1214,-1
DB00783,5066,1,139,2945,1
DB00783,6935,1,139,4165,1
DB00783,5349,-1,139,3141,-1
DB00783,29995,-1,139,7915,-1
DB00783,7164,1,139,4310,1
DB00783,429,1,139,284,1
DB00783,8792,1,139,5032,1
DB00783,8714,-1,139,4981,-1
DB00783,23531,-1,139,7233,-1
DB00783,23564,-1,139,7255,-1
DB00783,80201,1,139,10229,1
DB00783,214,-1,139,133,-1
DB00783,1628,-1,139,1035,-1
DB00783,7035,-1,139,4209,-1
DB00783,4001,-1,139,2378,-1
DB00783,2192,1,139,1380,1
DB00783,79228,-1,139,9872,-1
DB00783,2037,1,139,1280,1
DB00783,23138,1,139,6946,1
DB00783,5576,1,139,3279,1
DB00783,57761,1,139,9431,1
DB00783,57007,-1,139,9278,-1
DB00783,11320,-1,139,6698,-1
DB00783,57493,1,139,9381,1
DB00783,5326,1,139,3123,1
DB00783,79026,1,139,9802,1
DB00783,1350,-1,139,852,-1
DB00783,3804,-1,139,2265,-1
DB00783,6282,1,139,3721,1
DB00783,24148,1,139,7350,1
DB00783,11236,-1,139,6656,-1
DB00783,4493,-1,139,2616,-1
DB00783,25840,-1,139,7396,-1
DB00783,288,-1,139,177,-1
DB00783,3280,-1,139,1971,-1
DB00783,8974,1,139,5149,1
DB00783,7045,1,139,4218,1
DB00783,4522,-1,139,2627,-1
DB00783,54541,-1,139,8465,-1
DB00783,10263,-1,139,6025,-1
DB00783,4627,1,139,2669,1
DB00783,51129,-1,139,8066,-1
DB00783,701,1,139,441,1
DB00783,6517,1,139,3879,1
DB00783,2537,-1,139,1515,-1
DB00783,840,1,139,536,1
DB00783,120,-1,139,73,-1
DB00783,10289,-1,139,6045,-1
DB00783,7077,-1,139,4245,-1
DB00783,1983,1,139,1241,1
DB00783,1138,1,139,739,1
DB00783,56937,-1,139,9245,-1
DB00783,4189,1,139,2501,1
DB00783,3486,-1,139,2064,-1
DB00783,6943,1,139,4170,1
DB00783,1036,-1,139,680,-1
DB00783,6650,1,139,3980,1
DB00783,1748,1,139,1098,1
DB00783,80129,-1,139,10199,-1
DB00783,79682,-1,139,9965,-1
DB00783,1855,1,139,1174,1
DB00783,5340,-1,139,3135,-1
DB00783,79707,1,139,9978,1
DB00783,3554,-1,139,2080,-1
DB00783,7184,1,139,4327,1
DB00783,1604,-1,139,1019,-1
DB00783,27074,-1,139,7656,-1
DB00783,55634,-1,139,8966,-1
DB00783,1984,-1,139,1242,-1
DB00783,6129,1,139,3625,1
DB00783,1069,-1,139,700,-1
DB00783,3479,-1,139,2058,-1
DB00783,11221,-1,139,6648,-1
DB00783,10284,-1,139,6040,-1
DB00783,4599,-1,139,2648,-1
DB00783,2167,-1,139,1363,-1
DB00783,2621,1,139,1562,1
DB00783,6822,-1,139,4097,-1
DB00783,4880,1,139,2837,1
DB00783,4023,1,139,2391,1
DB00783,4015,1,139,2387,1
DB00783,7718,1,139,4573,1
DB00783,55638,-1,139,8969,-1
DB00783,3430,1,139,2040,1
DB00783,8406,-1,139,4780,-1
DB00783,79899,1,139,10115,1
DB00783,3664,-1,139,2163,-1
DB00783,55347,1,139,8887,1
